,comm_date,author,author_id,likes,comment,video_id
1673,2024-06-11T04:24:33Z,@Lilaintana,UC2p2_ZBsZjOw_6Q2sq9kb0w,0,"Lemah ideologi hostnya, kemasukan angin keknya. Takut bgt gak kebagian tamu, contoh Najwa dong",k4oDIDYFgTk
1674,2024-06-11T04:21:19Z,@dewiragil8177,UCWde-8bpCutUruC-WYWAr2w,0,tolong hostnya disekolahin lagi biar pinteran dikit 😆,k4oDIDYFgTk
1675,2024-06-11T04:18:27Z,@kakatyo2546,UCLoJknOjXnmeTQ4ea8UYe0g,0,Ketika NARSUM lebih pintar dari duo ini,k4oDIDYFgTk
1676,2024-06-11T04:17:03Z,@raziq2806,UCFL1wYjzzWdLSKbuchsg0aA,0,Aku kira pintar ternyata sih sama saja,k4oDIDYFgTk
1677,2024-06-11T04:11:15Z,@febriaris.7376,UC5vqhjwMf7U2pjioBpNo6Aw,0,Beli kaos CCCP nya dimana bg? Mau 1 bg,k4oDIDYFgTk
1678,2024-06-11T04:04:47Z,@awantakberbentuk3953,UCqjdscOhkyeGdglJ1ZrQh_w,0,"Bang pandji masih menghargai 2 host ini, dngan tidak mengatakan ""tolol"",, 
Respect buat bang pandji",k4oDIDYFgTk
1679,2024-06-11T04:02:47Z,@momocellponorogo8893,UCndworgNl9MqPrpofU46y3w,0,Dagelan Kang,k4oDIDYFgTk
1680,2024-06-11T03:52:28Z,@eddyeddy9774,UCr6J-K5K1NrSv9nVdTFpW-g,0,"Maaf ya pandji ini timsesnya anis jd dia nga trm kalah, jd pasti dia nga suka pak jokowi. Mikiiirrr bro",k4oDIDYFgTk
1681,2024-06-11T03:50:21Z,@DeboraSetianawati-jv5li,UCWkz8Xcj-bDD2Z69V9MMwZQ,4,"""KORUPSI TAPI HAPPY"" MUKE LOE BOEDOET. HOST OTAK UDANG.",k4oDIDYFgTk
1682,2024-06-11T03:43:43Z,@fajarnurdiansyah8969,UC0b1kPbwsi12Qn1afr9ukTw,0,Sama ust Felix di rujak nih hostnya,k4oDIDYFgTk
1683,2024-06-11T03:41:42Z,@altomegy,UCc8OAFuko6jTzgJDzDQeloA,0,"Host nya pendukung politik dinasti dan tidak mau tau dengan dampak negarif dinasti politik bahkan setelah banyak contoh yg diberikan panji,,, makannya panji selalu menanyakan itu pemikiran mu apa itu pilihannmu 🤣🤣🤣",k4oDIDYFgTk
1684,2024-06-11T03:37:22Z,@suarakebenaran9010,UCbueCEfuiOEUAfSRjZEQnsQ,0,"Gw tengahin deh. Pandji berdasarkan opini pribadi. Arie Putra, berdasarkan undang2 , dan hak setiap orang. Lah kan udah pemilihan langsung, bukan masalah boleh apa gak menurut loe, tapi boleh apa gak menurut konstitusi dan kesepakatan bersama. Ini lah faktanya. Sama kayak pandji yang memilih mendukung Tokoh Politik Identitas  dan menolak pembubaran FPI. Itu hak loe bersuara",k4oDIDYFgTk
1685,2024-06-11T03:31:37Z,@gilangrastu6359,UCabMTl0wIm3HaLOWxDW5GaA,0,"Sudah kuduga, penikmat orde dan sudah sadar ini memburamkan kebenaran akan hak",k4oDIDYFgTk
1686,2024-06-11T03:31:19Z,@luthzvi,UCXxwSWQi-Ek9aSIcsnFeDtg,0,"Panji udah Next Level..Sangat disayangkan join di ""show"" ini",k4oDIDYFgTk
1687,2024-06-11T03:29:48Z,@malo2573,UCY-qSHBoeldbudMB0oFS9-w,0,Total Politik Masuk Angin,k4oDIDYFgTk
1688,2024-06-11T03:29:02Z,@infowestbae875,UCZfepZjzOTzmhJ5e-EVu9Dg,0,"Memang Ari ma Budi tergolong pragmatis kalo mereka jadi politisi. 
Berdamai itu indah. Bahkan dg iblis. Masalahnya, iblis gak pernah bisa megang janji.",k4oDIDYFgTk
1689,2024-06-11T03:24:00Z,@sellyusuf,UCbNmk0cxPz_CIfJ3_i6rbtw,0,Keluar aslinya...,k4oDIDYFgTk
1690,2024-06-11T03:22:24Z,@wimutie,UCShLnmt6I1-xWZ3NXfTWP7A,0,untung saya tidak pernah subscribe chanel ini karena host nya tidak bermutu kelihatan plonga plongo,k4oDIDYFgTk
1691,2024-06-11T03:21:22Z,@dodiwinter5772,UCVHs5XO02cJYxYjc6c8v6ag,0,"semakin lama saya mendengar dua orang tolol ini berbicara, rasanya IQ saya semakin turun. 
TIDAK!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",k4oDIDYFgTk
1692,2024-06-11T03:19:03Z,@richard_tampubolon,UCU-XN0hQDbInDJg-Uwb5-pA,50,Mantap Bang Panji nguliahin 144 SKS dua penjilat rezim💯💯💯,k4oDIDYFgTk
1693,2024-06-11T03:14:39Z,@TaufikFalaba,UCnwwXUKOU7M6udxPHzrzf4g,0,"Bhahaha mangkanya Gibran menang krn ternyata begini hahaha, Ok tunjuk jari siapa yang nongkrong terus di Semanggi pas 1998 tujuan kita apa di situ resapi. Pandji makasih udah ingetin mereka dan kaum milenial Indonesia, bahwa efeknya bakalan parah kalo di didiemin.",k4oDIDYFgTk
1694,2024-06-11T03:14:38Z,@user-gx8cw5xo9j,UCv9_hr16nqSORo9nIZF-yMw,0,"2 org host konyol
tengil bgt gaya nanya nya",k4oDIDYFgTk
1695,2024-06-11T03:12:31Z,@aidakibummie,UC-pYNrb5-5cQC997u5J1wIw,0,"Gw kesini karena bang Pandji..
Sepanjang gw dengerin, tadinya gw berpikir ""oh ya, mereka hanya berbeda pendapat ajah"" 
Tapi pas Ari  bilang ""ya korup tapi semua happy"" HELLOWWW.. fix sih ada yang salah dengan otak 2 host ini, bahaya sih ketika ada otak2 yg berpikir gpp korup yg penting happy, seolah korup itu normal 😑",k4oDIDYFgTk
1696,2024-06-11T03:12:29Z,@xternalunbonded7514,UCpaxg268N2G-jKs3vUMbqbw,0,"Betul Bang Pandji : 
1) Bukan omon-omon. Yang perlu dibela itu ya rakyat kecil yang sangat lemah dan sangat rentan serta tidak mampu membela dirinya sendiri, bukan penguasa / pemerintah yang jelas-jelas sangat mampu untuk memanipulasi keadaan. Di sinilah gunanya Demokrasi, Politik Dinasti tidak memungkinkan Demokrasi bertumbuh. 
2) Politik Dinasti itu bukan Asian Value! Opini tersebut sangat menghina falsafah leluhur saya sebagai orang Jawa. Pak J0kow1 secara lahiriah orang Jawa, tetapi secara batiniah dan spiritual dia sesungguhnya telah menginjak-injak falsafah Jawa. Falsafah Jawa tidak pernah mengajarkan seseorang serta merta harus menjadi raja bila bapaknya adalah raja sebab setiap orang mempunyai bakat, panggilan, kapasitas, tugas dan perutusannya sendiri yang ditetapkan oleh Yang Maha Kuasa. Jadi opini yang mengatakan Politik Dinasti adalah Asian Value adalah opini yang sesat dan menyesatkan. 
3) Tidak memihak (netral), atau tidak punya sikap adalah sikap yang dikecam dalam agama saya. Menjadi adil dan menjadi benar itu bukan berarti tidak memihak. Menjadi adil dan menjadi benar itu justru berarti harus memihak kebenaran/keadilan dan menolak kejahatan apa pun resikonya. Sikap tidak memihak adalah sikap yang sangat menistakan nilai-nilai yang diajarkan dalam agama saya, sebab itu berarti apa-apa diperbolehkan. Sikap tidak memihak adalah sikap yang mencari aman bagi dirinya sendiri (sikap pengecut dan sikap egois). Sikap tidak memihak itu pertanda ia tidak mau berjuang, tidak mau bersusah payah, tidak mau menderita dan berkorban demi nilai-nilai luhur/suci yang seharusnya diperjuangkannya. Orang-orang yang tidak mempunyai sikap yang jelas adalah justru orang-orang yang paling berbahaya karena bisa mencelakakan banyak orang! 
4) Politik Dinasti itu jelas-jelas melanggar Hak Asasi Manusia. Mengapa? Karena Politik Dinasti itu sejatinya adalah kebalikan atau lawan dari Demokrasi. Lalu bagaimana bisa ch4nn3l ini mengatakan Politik Dinasti itu adalah konsistensi dari Human Rights? Coba tunjukkan referensi keilmuannya! Sebab Demokrasi itu adalah perwujudan yang paling mendasar dari Hak Asasi Manusia, dan Politik Dinasti itu menginjak-injak Demokrasi! Bagaimana mungkin Politik Dinasti itu dikatakan sesuai dengan Hak Asasi Manusia? Opini yang sesat dan menyesatkan! 
5) Korupsi okay asal semua happy? Maling uang hasil air mata, keringat dan darah rakyat asalkan semua happy itu adalah kebenaran? Membenarkan yang biasa dan bukannya membiasakan yang benar? Itu yang diajarkan ch4nn3l ini ke anak-anak Indonesia? Menistakan nilai-nilai agama, moral dan etika, bukannya berani membelanya at all costs? Sesat dan menyesatkan! Ch4nn3l ini layak dibredel!
6) Waktu di 3UMN dulu saya menyaksikan sendiri anak-anak Mill3nnial / G3n Z dari PTN-PTN ternama ini disuruh pimpinan untuk latihan meniru tanda tangan mereka (istilah yang mereka gunakan: ""Ditangan kiri-kan""). Mereka diajak makan di restoran-restoran yang sangat mewah. Mereka sering diajak main golf. Mereka diberi barang-barang mahal bermerek. Mereka bener-bener ""disayang"" oleh Pimpinan. Dari pengalaman ini saya mendapatkan gambaran setidaknya indikasi bahwa: Sadar atau tidak, anak-anak Mill3nnial / G3n Z ini memang sengaja ""dikondisikan"" dan diperalat oleh r3zim supaya melakukan yang diminta walau itu sesungguhnya tidak benar. Dalam agama saya, orang yang sengaja menyesatkan anak-anak itu sebenarnya sangat patut dihukum mati dengan cara lehernya dililitkan pemberat (batu besar) dan ia dicemplungkan ke dalam laut. Mirisnya, r3zim ini ternyata isinya orang-orang sesat dan menyesatkan. Haruskah kita c3mplungkan r3zim ini ke dalam laut karena telah menyesatkan anak-anak Mill3nnial / G3n Z ini? Tengg3lamkan!?
7) Terima kasih Bang Pandji yang telah mengungkap apa sebenarnya sikap batin chann3l ini. Sudah terang-benderang sekarang!",k4oDIDYFgTk
1697,2024-06-11T03:02:45Z,@muhammadfadilhasan691,UC2cvYUXFkTKMvNNrGjPsdCw,0,"kalo lu ada distand point anti-politik dinasti = ""well its ok""
buat lu para defender politik dinasti = ""well its ok""
bro,, WTF... segitu putus asanya lu terhadap keadaan bangsa kita?",k4oDIDYFgTk
1698,2024-06-11T02:56:52Z,@Novasphere123,UCc81Iv985HamWWNwLUtZOzg,0,"panji keren sih, emang tolol orang2 yg bepikir dinasti politik itu ga ada masalah . normalisasi kok yg ga bener",k4oDIDYFgTk
1699,2024-06-11T02:55:05Z,@luthfirajab,UC1cqQWf4UiL90P7zbeFWedA,0,Politik dinasti 😂,k4oDIDYFgTk
1700,2024-06-11T02:54:36Z,@ahmadprakoso8496,UCU8sHw3KMKbNvk5btVzn2vw,0,Asian Value apaan ? Pinjam seratus Asian Value? Wkwkwkwkk,k4oDIDYFgTk
1701,2024-06-11T02:54:01Z,@rullirizqi,UCxDOIDWby8axeQ5Olkxp4dQ,0,hostnya kalah membawa acara nya sendiri,k4oDIDYFgTk
1702,2024-06-11T02:47:12Z,@weplayfcid,UCsoXVxaM-hQAJ4HwbLTa0Tw,0,You sold out bro,k4oDIDYFgTk
1703,2024-06-11T02:46:18Z,@Indra-ie5cr,UCFvohOb8lMtCMwemsQHcaig,0,"come on man,kita baru bebas dari dinasti itu 26 tahun lalu,terus hari ini lu bilang gapapa,lu sadarkan cara berfikir itu mundur hadeh..",k4oDIDYFgTk
1704,2024-06-11T02:41:23Z,@DiyNaYunita,UCKxEovM9j0VuLeub3B5codA,0,TOTAL PENJILAT,k4oDIDYFgTk
1705,2024-06-11T02:32:32Z,@eliasgudi6498,UCJQT4CBQza8SunCsoP5n7HQ,0,total menjilat😷,k4oDIDYFgTk
1706,2024-06-11T02:32:15Z,@sempakbondin4908,UCpF4ql0zRXsDPVMNl15gqOA,0,Nepotisme legal dong?😅😂,k4oDIDYFgTk
1707,2024-06-11T02:27:12Z,@fariqfirmansyah4956,UC3GeMDWGtkciBafFKALY7Nw,0,2 orang dongo yang ga seharusnya jadi host,k4oDIDYFgTk
1708,2024-06-11T02:22:34Z,@ujanghidayat9426,UC3OH5z-MP_0fQzQqS8Q-8cg,0,"Gw kira temennya panji pinter2 semua, ternyata ada jg yg goblok & malu2in. Sampe ada statement ""Korup tp happy"" segala.. Hahha goblok goblok..",k4oDIDYFgTk
1709,2024-06-11T02:16:00Z,@aristabudisetyawan7874,UC_1PipRo5f88tl3XsM2aGuw,0,"Di desa2 daerah rumah gw umum sekali praktek dinasti. mulai gw SD kepala desanya 2 periode, setelah itu istrinya, sekarang sudah anak2nya yg seumuran gw yg jadi kepala desa...

Fauck up lah",k4oDIDYFgTk
1710,2024-06-11T02:14:23Z,@andopatuan7146,UCxGhB9u-xw435OOGuw33nkA,0,"Si panji memang sepintar dan setajam itu pkirannya ya, dan cara dja mengontrol diskusi ini luarbiasa",k4oDIDYFgTk
1711,2024-06-11T02:12:37Z,@aristabudisetyawan7874,UC_1PipRo5f88tl3XsM2aGuw,0,Bodook....bodooook.....Kok gak keluar dari mulut panji ya,k4oDIDYFgTk
1712,2024-06-11T02:09:07Z,@biayaanh2721,UCKQYcMDm_RVc1TfTbfK3qOA,18,"Salut dan bangga buat Panji tapi sedih melihat dua host nya. Pengin nangis dengernya dengan alasan human right, menormalisasi dinasti politik, KKN dan praktik menyimpang. Salam dari penggembala kambing.",k4oDIDYFgTk
1713,2024-06-11T02:07:16Z,@weplayfcid,UCsoXVxaM-hQAJ4HwbLTa0Tw,0,Cut that stupid shit!!!,k4oDIDYFgTk
1714,2024-06-11T02:01:55Z,@user-kh9ie4ed1s,UCiG0Kn1VM--eF3J-F2NS7VA,0,Terlihat dua orang mc itu ga paham tentang politik,k4oDIDYFgTk
1715,2024-06-11T01:57:34Z,@akhtarrajendra-pg2db,UCCiRE2ypc58UdNVYP5kYY1g,0,"Asian Value gw : MUDA, PRAGMATIS & TRANSAKSIONAL",k4oDIDYFgTk
1716,2024-06-11T01:55:44Z,@onefirst3805,UCJHP13aia3E_j0csddTdIqg,0,Asian value untuk membenarkan ketidak benaran adalah cara berpikir tolol. tradisi yang perlu di putus.,k4oDIDYFgTk
1717,2024-06-11T01:52:18Z,@andopatuan7146,UCxGhB9u-xw435OOGuw33nkA,2,"Si arie ini kelihatan visinya sih,, sngat disayangkan dengan proses yg dia jalani, tp memang keaslian manusia dicoba dan trlihat saat sdang diatas..",k4oDIDYFgTk
1718,2024-06-11T01:46:08Z,@ribaldichandra8089,UCSApHE9kzdT65HQqOwVrJXw,0,2 host yang mempertontonkan KEBODOHAN NYA BEGINI JANGAN bikin PODCAS LAH,k4oDIDYFgTk
1719,2024-06-11T01:45:13Z,@trisnaariantochannel3976,UCgfLS2SeHZurCXAZboiozsA,0,Stay on track bang Pandji,k4oDIDYFgTk
1720,2024-06-11T01:36:29Z,@arihendro7508,UCvjGjZXmR48ncjYXPTSxdzQ,1,"Salut sama topik podcast ini. Jadi inget sama metoda drama dari Bertolt Brecht, yg mana penonton dibuat berpikir dan berdebat atas kondisi terjadi, bukan sekadar manggut2. Kalian bertiga 😎",k4oDIDYFgTk
1721,2024-06-11T01:36:01Z,@nomozfx540,UCbjqR3uQOrh9uaBUmIt-WHg,1,"banyak yang menghujat host nya, padahal mindset 2 host ini mencerminkan pola pikir 58% orang indonesia, di lingkungan teman2 gw pun banyak yang memilih prabowo-gibran tanpa peduli soal politik dinasti, dan gw speechless gak tau harus gmn buat meluruskan pikiran mereka",k4oDIDYFgTk
1722,2024-06-11T01:35:41Z,@imantriyanto9778,UCVL8zDZ8E9JJQjK4OIyAIbg,0,"panji bilang : 'prefect crime'
that's it

asian value ? carok ?",k4oDIDYFgTk
1723,2024-06-11T01:30:06Z,@hadikabalan4091,UC9YMEdpuQiz94llTrwoqRAQ,0,Tak br,k4oDIDYFgTk
1724,2024-06-11T01:25:16Z,@solehhidayat6659,UCROX0OpAEpX3yNwYskaUo6w,0,"Cerdas bicara mas panji, muak dgn opini presenternya .",k4oDIDYFgTk
1725,2024-06-11T01:22:33Z,@bagusaryaguntara4678,UCQsiGmZWDm8UUhcVsa3McKQ,0,"hostnya terjebak di bahasan politik dinasti... 
kenyataannya politik dinasti itu dibenci tetapi tetap merajai. di level tertinggi sampai level terendah ada politik dinasti..",k4oDIDYFgTk
1726,2024-06-11T01:20:57Z,@suntejolekry5876,UC7in-HJqgJUhmgpH8JVUKyA,0,"Jokowi salah satu Presiden Terbaik yang di miliki oleh Indonesia. Apa buktinya?

Saat rakyat sangat mencintai presiden nya & Jokowi tidak lagi bisa maju sebagai presiden setelah 2 periode menjabat, maka wajar bila rakyat akan memberikan kesempatan bagi anaknya untuk melanjutkan kepemimpinan. Itu sebabnya pemilu hanya satu putaran dgn 58% dukungan Rakyat kepada Prabowo-Gibran. Apakah tidak takut dengan Dinasti Politik? 

Kenapa harus takut? Justru Indonesia beruntung anak2 Jokowi mau terjun ke politik, agar bisa meneruskan kepemimpinan sang Ayah. Apa jaminan anaknya akan sebagus Ayahnya? Biasanya buah jatuh tidak jauh dari pohonnya. Dan tentu sang Anak akan mendapat mentoring langsung dari sang Ayah.

Lalu bagaimana kalo sang Anak ternyata tidak bagus atau bahkan sangat buruk? Kan Demokrasi memberikan kewenangan bagi rakyat untuk melakukan evaluasi pada pemilu berikutnya. Jangan di pilih lagi.

Tetap saja Politik Dinasti kan hal yg sangat buruk. Bagaimana di daerah2 terjadi Korupsi yg gila2an akibat dari Politik Dinasti. Dan Jokowi sebagai Presiden RI membiarkan hal ini terjadi. Begitu kira2 opini keras dari Pandji di berbagai Podcast. 

Khusus di Podcast Total Politik, Pandji sempat mendesak 2 host untuk beropini pribadi terkait pandangan atas Dinasti Politik. 

Karena terus di desak...
Budi menjawab: ""Human Right.""
Terjemahaannya kurang lebih: Hak Asasi semua orang untuk maju dalam pemilu. Siapapun berhak  selama dia adalah Warga Negara Indonesia. Apa hak kita melarang seseorang? Krn dia anak presiden? Krn dia anak pemuka agama?

Lalu Arie Putra menjawab: ""Asian Value.""
Mungkin maksudnya adalah di Asia hal yg lumrah & menjadi budaya bahwa keluarga/ anak akan sering terlibat dalam meneruskan banyak hal. Seperti melanjutkan memimpin Bisnis Keluarga, Organisasi Keagamaan, Melestarikan Tradisi Adat Kebudayaan, Kesenian, hingga Politik.

Sontak Pandji mengatakan: ""Cut this Stupid Shit."" 
Kata-kata yg memiliki makna sangat kuat untuk merendahkan. Atau bahkan adalah untuk menyalahkan opini Budi & Arie.

Pertanyaan buat kita semua: di alam demokrasi yg semua orang boleh punya opini, apakah layak Pandji claim opininya adalah paling BENAR? Dan Opini orang lain yg berbeda dengannya adalah Stupid Shit alias Sangat Salah?

Bila ukuran keburukan adalah Korupsi, maka apakah Jokowi & Anak2nya adalah Koruptor?
Lalu mengapa Jokowi di anggap buruk?

Korupsi & Dinasti adalah 2 hal yg berbeda.

Politik sendiri adalah proses pembentukan dan pembagian kekuasaan dalam masyarakat yang antara lain berwujud proses pembuatan keputusan, khususnya dalam negara.

Banyak Koruptor yg bukan dari Dinasti.

Banyak Dinasti yg memberikan dampak positif untuk keberlanjutan banyak hal bagus. 

Mencampur adukkan 2 dan 3 hal diatas yg menjadi cacat logika.

Bukankah seharusnya setiap orang boleh & berhak untuk terjun ke dunia politik

Bukankah setiap orang boleh memiliki Anak/ Keluarga yang terjun ke Politik

Bukankah seharusnya dibangun system pencegahan & Sanksi berat buat para Koruptor. Agar siapapun akan berpikir ulang bila mau korupsi. Tidak perduli Dinasti atau bukan. 

Bukankah lebih tepat bila Pandji fokus pada solusi memberantas Korupsi. Misal dgn bersuara keras agar di sahkan UU Perampasan Aset, bila perlu Hukuman Mati buat para Koruptor. Alih-alih menyalahkan Jokowi dgn narasi Dinasti Politik.

Atau jangan2 Pandji hanya mencari alasan untuk menjelekkan Jokowi krn ketidak sukaan & beda pilihan calon Presiden di pemilu yg lalu? Entahlah

Yang pasti setiap orang bebas ber Opini. Dan tidak ada yang berhak menyalahkan Opini orang lain. Biarlah Opini di jawab dgn Opini tanpa caci maki ""Stupid Shit""",k4oDIDYFgTk
1727,2024-06-11T01:19:31Z,@HulilAmsari,UCFsbOSEaOEb-yHXJ5tB1adg,0,Percayalah literasi rata2 orang kita masih di bawah kata pantas jadi sedikit sekali harapan kita untuk melaksanakan politik yang ideal yang ada justru mengidealkan setiap kejadian yang ada,k4oDIDYFgTk
1728,2024-06-11T01:18:28Z,@hafidansori,UCDhVQvQs77uOTRcJLv-SQyw,0,"Ngebayangin kl host ini jadi anggota DPR.. Makan kenyang perut buncit pas rapat tidur, trus korupsi ngajak seluruh anggota keluarga... 😅😅😅",k4oDIDYFgTk
1729,2024-06-11T01:07:24Z,@paijorocknroll7374,UCNjWSLqgOzGDIpN5ZQn9QdQ,0,Host total politik paling mmng cari makan dari sana !!! Dua anak muda yg cacat nalarnya cacat Hati nurani nya,k4oDIDYFgTk
1730,2024-06-11T01:03:11Z,@kebumeni,UCUOar8UAEhA9xVmtbYLjLBQ,0,harus segera pivoting bisnis sih total politik.. memalukan begini :),k4oDIDYFgTk
1731,2024-06-11T01:03:08Z,@jibranrjr4739,UCXt0e-T1WDOtqKiUlebUP6w,0,"Gw kita mencerdaskan,taunya  2 cebong😂",k4oDIDYFgTk
1732,2024-06-11T01:03:06Z,@kaseran8347,UCr4Tc2yhkbU8-opXfJuKu3w,0,dua orang ini ngomongnya ngelantur,k4oDIDYFgTk
1733,2024-06-11T01:01:40Z,@DutaAbadiTour,UCLP0k_2vE6Qqw7i885Ke3Yw,0,"obrolan tidak bermanfaat, ngaku pada cerdas tapi nol, bodohnya lagi saya tonton sampai habis 😁",k4oDIDYFgTk
1734,2024-06-11T00:56:36Z,@yuanggaperdhana8461,UC9e8ZOy3UdApo96gJGe2BQQ,0,Udah terlalu bnyk mkn duit kekuasaan jadi gitu otaknya sengklek 😂😂😂,k4oDIDYFgTk
1735,2024-06-11T00:55:45Z,@NaratorKentang,UCHh0bOoTPQxQIEEnFc6ZgMg,0,Kesel asli bang pnji,k4oDIDYFgTk
1736,2024-06-11T00:53:34Z,@risasantosa8662,UCJDsuys7tX-fJJIKsJ6fFkA,0,Gini amat jd HOST...,k4oDIDYFgTk
1737,2024-06-11T00:52:09Z,@seloagungwiarto7475,UCiiIW2fQCRu7i8C8kpqj8UA,0,Hosses ingusan kaki tangan kekuasaan,k4oDIDYFgTk
1738,2024-06-11T00:46:26Z,@boyazka603,UC123bGRQLZcW8WbFMHmltWQ,0,menyalah bang panji,k4oDIDYFgTk
1739,2024-06-11T00:41:08Z,@anggie4650,UCCdkVOlTi9to_HOPfnqF1Mg,0,Ia menjilat tuh namanya,k4oDIDYFgTk
1740,2024-06-11T00:39:14Z,@rakadiaputraful,UCAImJDmoi3oVCt23K4zlmxA,0,Kuat bener bangpanji nahan emosi,k4oDIDYFgTk
1741,2024-06-11T00:32:53Z,@anggie4650,UCCdkVOlTi9to_HOPfnqF1Mg,0,Duo lol,k4oDIDYFgTk
1742,2024-06-11T00:32:48Z,@bunyaminfams,UCyikOHM9oEDefJic-lsuzLw,0,Hostnya kicep,k4oDIDYFgTk
1743,2024-06-11T00:31:18Z,@Sandirocker,UCajMgkNxMNEsF4PcOWDng1Q,0,"Pahlawan Reformasi yg gugur tahun 98 menangis lihat kedunguan 2 org ini, politik dinasti (nepotisme) gpp korupsi juga gpp asal semua happy...mau Tanya donk, itu 2 host waktu 98 umur berapa ya? Masih bocah yg gak ngerti apa2 macem kaesang? Tapi koq keq nya tampangnya udh tua",k4oDIDYFgTk
1744,2024-06-11T00:29:55Z,@firmanardhan697,UCE8NcaJev251vG4F0gGFyNg,0,Kacauuu,k4oDIDYFgTk
1745,2024-06-11T00:29:41Z,@AgusTriono-ci9zp,UCZid8ZndcuITGQCFWzCmd4Q,0,"Selamat tinggal Buzzer lama dan Selamat datang Buzzer baru,  ""KADAL POLITIK..... """,k4oDIDYFgTk
1746,2024-06-11T00:26:35Z,@khairuddinhamdani5903,UC9pYTcDQjr4lZVT4qjpvUhw,0,Haha ketauan total politik penjilat konglomerat,k4oDIDYFgTk
1747,2024-06-11T00:19:41Z,@HelmyMuhammad-qb1oz,UCjfFB_RuTuB8Bx-6-_wgCqg,0,"Gimana tho?katanya berani menanggung respon masyarakat indonesia?mamam tuh respon masyarakat indonesia,mana akun pada ilang,komentar diapusin dih sok yes luuu bang,tengil....
Jadi orang yang waras2 aja bang,gausah sok cakep lu,kaya lu paling laku aja,nyalon deh sono sekalian jadi apa minta suara gaib abang2an luu biar sekalian begonya keliatannya,jangan tanggung tengilnya",k4oDIDYFgTk
1748,2024-06-11T00:18:52Z,@iputuradityapradana,UCIMF3TbxepjAcE3ra5vY1bw,0,"Disini dh kliatan host pengen main aman dari pemilihan judul podcast ini 
Knpa tidak dibuat  'pandangan panji tentang dinasti politik'?",k4oDIDYFgTk
1749,2024-06-11T00:17:06Z,@celmirarahman8009,UCgK6M_1WtBP5Mw72K8n2fAA,0,"kita hidup dimana sebuah kesalahan yang mulai terlihat benar. Jika diteruskan  akan merusak generasi. Itulah mengapa manusia hidup membutuhkan panduan (kitab suci). Panduan hidup yang menunjukan mana yang benar dan mana yg salah, dan meninggalkan yang abu abu.",k4oDIDYFgTk
1750,2024-06-11T00:11:33Z,@maninconflictmic9962,UCRI_Nx9c4moslZ3edSuK_Qg,0,Host nya ketuker. Malah si host yg lebih banyak ngomong..,k4oDIDYFgTk
1751,2024-06-11T00:07:54Z,@RizaldiAmin,UCkPlF4DkrNb-qBlaxoiEdpQ,0,Keliatan bodohnya dua orang itu,k4oDIDYFgTk
1752,2024-06-11T00:04:35Z,@sotowali4185,UCbkWN5spPeTfru8_SDlc3xg,0,makin jelas nih kebodohan 2 hostnya....bubar bubar...bravo bang panji,k4oDIDYFgTk
1753,2024-06-11T00:03:05Z,@ahmsiddiq,UCahW1l2mAX_znfynfEzJKcQ,0,"Keren banget bang Pandji, gx nyela orang ngomong... Bang Pandji I am proud of you",k4oDIDYFgTk
1754,2024-06-10T23:59:51Z,@bilypatrick,UChFb6k_jRZfXl8XRO9ykHoA,0,"Sangat disayangkan, bisa bisanya 2 presenter ini menelanjangi diri sendiri",k4oDIDYFgTk
1755,2024-06-10T23:50:58Z,@ahmadzuliansyah5764,UC5jqpVBFSs7AmsJToHLvgdw,0,Host apa ini tiba2 muncul ngomongin politik dan gak ada isinya mantapp lanjutkan,k4oDIDYFgTk
1756,2024-06-10T23:47:17Z,@vidiutomo3441,UCL2kJLBYizyI7HASqS67mXw,0,"dalil e akhire metu ""Cut that StupId Shit""",k4oDIDYFgTk
1757,2024-06-10T23:28:21Z,@matengpoon3906,UCkxPmGgwfNcsiO7m8JUw2rA,0,"At some point, panji disini offside. in terms of how he push his belive on a value, pdhl lawan bicarany ga punya pemahaman yg sama dngn value yg dia yakinin.
dimana kontradiktif karna dia punya branding panji sangat menjujung tinggi demokrasi.
 Latter on his life, dia sendiri pasti malu liat footage ini.",k4oDIDYFgTk
1758,2024-06-10T23:28:16Z,@mrezapahlevi3172,UCGmEiWWdaciJ52d95mK9dMQ,0,Diskusi yg bagus karena mewakili Idealism vs realism,k4oDIDYFgTk
1759,2024-06-10T23:22:13Z,@dennydsu,UCzrxEHNgsQtXF7HyZHgkfXA,0,"nonton full episode krn ada bang Pandji, and they got lectured hard man...
banyak belajar tentang prinsip hidup di talkshow ini.",k4oDIDYFgTk
1760,2024-06-10T23:16:35Z,@tikhabima3315,UCD8ujLO4stwOY6IsioOulmQ,0,"Mencolok banget perbedaan pola pikir ga berisi dan berisi,,host sampe 2 orang tapi terlihat kosong,, 1 tamu rasional banget pikirannya",k4oDIDYFgTk
1761,2024-06-10T23:14:49Z,@tikhabima3315,UCD8ujLO4stwOY6IsioOulmQ,0,"Gw bingung ini host nya mempertontonkan kebodohan yg teramat mendasar,,gw sempet bingung awalnya,kirain panji host nya,tau nya kebalik ,😅😂",k4oDIDYFgTk
